Customer_ID,Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Tenure_Months,Credit_Limit,Credit_Score,Avg_Utilization_Ratio,Revolving_Balance,Avg_Open_To_Buy,Total_Spend_12m,Avg_Transaction_Amount,Total_Trans_Count_12m,Months_Inactive_12m,Contacts_Count_12m,Num_Products,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Payment_Ratio,Late_Payments_12m,Digital_Engagement_Score,Reward_Points_Balance,Travel_Spend_Pct,Dining_Spend_Pct,Intl_Spend_Pct,Cashback_Redeemed_12m,NPS_Score,Mobile_App_Logins_12m,Paperless_Billing,Autopay_Enrolled,Join_Date,Churn
AMEX0100100,56,F,High School,Single,$40K-$60K,Gold,229,19753.83,520,0.4997,1864.73,17889.1,7309.78,197.56,37,2,3,3,1.7365,1.0955,0.7595,0,68.03,54460,0.319,0.3941,0.2304,434.36,6,193,0,1,2016-03-26,0
AMEX0100101,66,F,Some College,Single,Less than $40K,Green,250,12854.01,524,0.3738,3522.76,9331.25,6561.29,62.49,105,0,0,5,1.5108,1.7703,0.4599,1,95.4,327036,0.232,0.3772,0.0971,661.14,8,302,0,0,2009-01-04,0
AMEX0100102,40,F,Post-Graduate,Married,$60K-$80K,Blue,247,4989.79,500,0.1597,575.31,4414.48,835.23,4.69,178,0,0,3,1.948,0.5756,0.5386,0,95.96,414027,0.0753,0.3406,0.2974,726.84,8,355,1,0,2019-04-08,0
AMEX0100103,40,F,Some College,Married,Less than $40K,Gold,23,24718.38,761,0.4147,7891.1,16827.28,8638.59,143.98,60,0,0,4,1.8776,1.4747,0.4818,0,70.01,343989,0.046,0.3261,0.2683,823.61,9,284,0,1,2005-10-22,0
AMEX0100104,65,M,High School,Married,Less than $40K,Blue,224,9905.02,643,0.4782,2279.1,7625.92,4275.73,33.4,128,2,2,2,0.6998,1.4486,0.5847,2,43.73,235707,0.3837,0.123,0.1476,796.51,4,199,1,0,2002-11-12,0
AMEX0100105,63,F,High School,Single,Less than $40K,Green,82,13165.17,341,0.2633,1046.33,12118.84,3860.3,34.47,112,4,3,3,1.5953,1.0472,0.8858,1,66.42,348277,0.1515,0.3866,0.1884,930.64,8,121,1,1,2015-06-28,0
AMEX0100106,43,M,Some College,Divorced,$60K-$80K,Gold,33,18726.97,846,0.3625,5475.75,13251.22,3395.53,19.08,178,2,2,2,1.0954,1.1831,0.6627,0,83.26,494080,0.0813,0.2702,0.0114,619.97,8,259,1,1,2007-12-24,0
AMEX0100107,55,F,Post-Graduate,Married,Less than $40K,Green,13,18620.28,455,0.2798,3003.77,15616.51,5333.24,333.33,16,0,1,2,0.8012,0.9725,0.7647,0,85.08,208535,0.2027,0.2065,0.1742,935.94,8,32,0,1,2021-12-18,0
AMEX0100108,59,M,Post-Graduate,Single,Less than $40K,Blue,251,7329.67,471,0.0466,93.27,7236.4,456.11,2.85,160,0,1,1,0.8967,1.2553,0.9836,0,40.24,274864,0.2858,0.0739,0.0179,604.36,8,329,1,0,2022-09-11,0
AMEX0100109,79,F,Graduate,Single,$40K-$60K,Blue,271,6124.71,819,0.1067,102.55,6022.16,666.87,7.75,86,6,0,2,0.6703,1.8763,0.9799,1,66.68,419515,0.0616,0.2074,0.0738,358.14,10,24,0,0,2016-01-03,0
AMEX0100110,38,M,Graduate,Married,$40K-$60K,Gold,97,25076.44,548,0.2419,2136.99,22939.45,6007.81,64.6,93,0,0,3,0.8117,1.3815,0.6216,1,60.19,291853,0.4153,0.0899,0.1198,409.67,10,150,0,0,2005-10-29,0
AMEX0100111,48,F,Graduate,Single,Less than $40K,Green,192,18352.07,426,0.7012,11545.86,6806.21,14577.44,971.83,15,3,6,1,1.5953,1.3577,0.8452,0,32.35,3729,0.2878,0.0646,0.1415,553.47,7,87,1,0,2013-03-10,1
AMEX0100112,70,F,Post-Graduate,Married,Less than $40K,Green,139,6957.57,476,0.5736,2039.2,4918.37,3268.7,136.2,24,1,4,2,0.637,0.978,0.5109,0,63.21,22499,0.1378,0.1978,0.0365,588.09,5,220,1,1,2007-05-17,0
AMEX0100113,71,M,Some College,Single,$80K-$120K,Green,134,11539.93,344,0.1116,219.23,11320.7,1311.14,145.68,9,0,0,2,1.7178,0.5208,0.4186,0,71.16,272017,0.443,0.3264,0.0057,735.92,4,104,1,0,2004-04-12,0
AMEX0100114,29,M,Uneducated,Single,$40K-$60K,Blue,122,5174.28,807,0.5109,707.81,4466.47,3446.53,88.37,39,0,1,2,1.8294,0.7271,0.8607,4,36.69,44130,0.2137,0.2581,0.2236,232.22,6,317,1,1,2015-09-03,0
AMEX0100115,45,M,Some College,Unknown,$40K-$60K,Platinum,40,29682.35,410,0.4285,10696.13,18986.22,17262.47,2877.08,6,3,0,3,1.9175,1.5238,0.657,0,54.97,499289,0.0421,0.2731,0.0707,943.57,9,111,0,1,2023-08-31,1
AMEX0100116,21,M,Post-Graduate,Single,$80K-$120K,Gold,162,14511.3,582,0.3169,3478.6,11032.7,4823.55,117.65,41,0,2,2,1.4065,1.1913,0.6509,2,86.03,128023,0.0696,0.2448,0.0919,326.11,1,26,1,1,2010-05-19,0
AMEX0100117,23,M,Some College,Married,$40K-$60K,Centurion,195,51607.29,300,0.4536,5476.97,46130.32,32302.51,163.14,198,1,1,1,1.9741,0.875,0.3651,0,72.98,105072,0.0687,0.1107,0.0138,930.82,8,349,1,1,2020-08-22,0
AMEX0100118,40,M,Graduate,Married,$80K-$120K,Green,21,13307.35,641,0.2535,519.79,12787.56,4124.96,242.64,17,0,2,2,0.8633,0.6095,0.894,3,59.18,129648,0.1959,0.321,0.1024,444.18,8,78,1,1,2016-10-04,1
AMEX0100119,54,M,Graduate,Unknown,$80K-$120K,Centurion,201,130759.25,793,0.1766,18173.68,112585.57,20863.26,119.9,174,0,3,2,1.7413,0.5009,0.8799,0,62.81,216597,0.4887,0.3231,0.2212,537.04,9,157,0,0,2002-04-08,0
AMEX0100120,34,M,High School,Married,Less than $40K,Platinum,212,93207.21,776,0.0647,1273.65,91933.56,8164.96,66.93,122,0,1,3,1.9022,1.8638,0.6209,0,48.75,363154,0.3505,0.0777,0.1342,829.82,8,360,1,0,2022-09-29,0
AMEX0100121,26,F,Graduate,Single,$40K-$60K,Green,216,19304.49,396,0.0317,130.32,19174.17,813.38,15.06,54,1,2,2,1.2172,1.652,0.7508,1,76.79,413244,0.1569,0.2543,0.1068,148.51,7,227,1,0,2002-12-09,0
AMEX0100122,71,F,Graduate,Divorced,$60K-$80K,Gold,196,40974.16,583,0.1891,1455.82,39518.34,7074.95,35.73,198,0,1,1,1.3637,1.7805,0.8266,0,86.32,234847,0.2419,0.0493,0.0923,926.06,3,93,0,1,2003-10-22,0
AMEX0100123,75,F,Post-Graduate,Married,$40K-$60K,Blue,157,4009.48,313,0.2666,617.78,3391.7,592.73,5.59,106,0,1,2,1.8089,0.6307,0.8767,2,70.77,309835,0.4059,0.1367,0.1301,848.47,6,307,1,1,2008-08-15,0
AMEX0100124,56,M,Graduate,Single,Less than $40K,Gold,194,34378.31,786,0.5318,9809.54,24568.77,20045.43,225.23,89,1,0,2,0.6592,1.297,0.6039,4,43.43,457364,0.103,0.0004,0.0118,977.28,5,278,1,0,2023-11-27,0
AMEX0100125,40,M,Graduate,Married,$80K-$120K,Centurion,192,96411.92,808,0.5866,43755.96,52655.96,50539.76,435.69,116,1,3,2,1.8045,0.6322,0.7843,0,34.09,326160,0.259,0.2992,0.251,704.34,10,34,0,0,2023-03-20,0
AMEX0100126,58,M,High School,Married,Less than $40K,Blue,124,6493.53,815,0.2571,945.18,5548.35,2375.02,131.95,18,3,2,1,1.5,1.4351,0.4203,0,53.06,381387,0.2533,0.3424,0.225,805.12,3,166,1,0,2023-01-30,1
AMEX0100127,46,M,Graduate,Married,$120K+,Blue,299,6646.11,541,0.2381,385.61,6260.5,1165.64,20.82,56,1,1,1,0.6592,1.7562,0.5983,0,20.74,351136,0.1966,0.2467,0.2582,346.2,8,253,0,0,2018-08-12,1
AMEX0100128,30,F,Uneducated,Divorced,$60K-$80K,Centurion,182,92780.87,509,0.1337,4396.66,88384.21,11401.7,495.73,23,0,0,2,0.7469,0.5958,0.7136,2,30.7,404427,0.0399,0.2732,0.2798,575.67,3,253,1,1,2016-01-02,0
AMEX0100129,25,F,Some College,Single,$120K+,Blue,174,7572.99,554,0.557,2769.79,4803.2,2279.21,12.12,188,0,1,1,1.977,0.8136,0.5125,1,51.36,459759,0.0187,0.2021,0.1209,634.56,8,98,0,1,2012-03-16,0
AMEX0100130,62,F,Uneducated,Single,$40K-$60K,Green,63,16479.74,606,0.1499,1012.28,15467.46,1737.84,34.76,50,5,4,1,1.0082,1.1077,0.6061,1,91.68,393052,0.3041,0.1778,0.2227,228.33,1,68,0,0,2017-09-02,1
AMEX0100131,37,F,Graduate,Divorced,Less than $40K,Blue,256,7485.54,449,0.3318,2104.15,5381.39,1337.23,10.7,125,1,5,2,1.2529,1.8649,0.3261,0,59.89,400213,0.4318,0.3987,0.1281,111.15,0,195,1,0,2017-03-02,0
AMEX0100132,73,M,Uneducated,Married,$40K-$60K,Blue,89,8933.93,713,0.2444,1918.4,7015.53,1588.42,36.94,43,0,1,4,1.0145,1.9822,0.6521,0,29.49,263312,0.3872,0.0538,0.1403,605.9,6,62,0,1,2021-01-22,0
AMEX0100133,76,F,Post-Graduate,Unknown,$40K-$60K,Gold,102,46582.45,370,0.6337,14971.22,31611.23,30915.7,210.31,147,4,0,2,0.9865,1.9282,0.6627,0,84.21,497619,0.1582,0.0348,0.091,966.56,10,86,1,1,2022-06-26,0
AMEX0100134,76,M,Uneducated,Married,Less than $40K,Blue,123,5874.58,318,0.5474,756.76,5117.82,4351.92,28.63,152,1,2,2,1.3157,1.5425,0.7592,2,77.78,178446,0.0162,0.1343,0.1542,796.64,5,147,0,0,2015-07-10,0
AMEX0100135,67,F,Graduate,Married,$120K+,Gold,101,44878.68,381,0.2144,1673.84,43204.84,7336.62,198.29,37,1,2,1,1.3994,1.3255,0.8472,3,63.19,406396,0.0258,0.0197,0.1159,353.47,5,139,1,1,2009-10-11,1
AMEX0100136,32,M,Graduate,Married,$80K-$120K,Platinum,151,25203.11,551,0.5723,12825.44,12377.67,10254.84,57.61,178,3,0,4,1.1905,0.8264,0.9546,0,63.5,196314,0.2546,0.0557,0.2599,871.59,6,323,0,0,2014-04-12,1
AMEX0100137,51,M,Post-Graduate,Divorced,$80K-$120K,Green,61,15308.52,540,0.3203,1782.37,13526.15,6699.08,39.41,170,1,0,4,1.7241,1.9759,0.5056,0,90.84,26505,0.3159,0.2075,0.0153,232.86,7,65,1,0,2015-11-24,0
AMEX0100138,54,F,Graduate,Single,$40K-$60K,Blue,204,4763.5,513,0.0626,212.26,4551.24,285.78,8.93,32,1,0,3,0.6222,1.1525,0.9567,2,5.81,342196,0.0645,0.2969,0.1929,315.74,8,127,1,1,2016-11-06,1
AMEX0100139,25,F,Graduate,Married,$60K-$80K,Centurion,231,178731.02,478,0.2796,31152.11,147578.91,59802.37,592.1,101,2,3,5,1.9634,0.5979,0.6258,1,54.35,356843,0.2963,0.33,0.2575,463.62,8,9,0,0,2018-03-12,0
AMEX0100140,67,F,Post-Graduate,Divorced,$80K-$120K,Centurion,182,96039.66,325,0.1813,10066.67,85972.99,21168.38,118.26,179,6,6,2,1.804,1.6052,0.8878,0,87.82,291829,0.4103,0.304,0.0146,843.73,6,248,1,1,2019-12-07,0
AMEX0100141,30,F,Post-Graduate,Single,$40K-$60K,Gold,290,27372.15,392,0.4229,6680.06,20692.09,10889.7,122.36,89,0,3,3,1.5304,1.8397,0.4461,2,46.61,341116,0.4064,0.2315,0.1855,781.46,8,86,1,1,2009-01-31,0
AMEX0100142,44,F,Some College,Unknown,Less than $40K,Gold,217,18743.88,345,0.127,1158.96,17584.92,1533.6,66.68,23,3,1,4,0.7199,1.4689,0.7543,2,74.46,81110,0.4165,0.1831,0.0777,878.75,4,175,1,1,2023-05-20,1
AMEX0100143,24,M,Uneducated,Married,$40K-$60K,Green,281,9556.03,609,0.099,175.75,9380.28,596.31,11.93,50,2,0,1,0.7503,1.8856,0.7644,1,71.26,1620,0.2155,0.2042,0.0422,424.78,6,1,1,1,2023-10-09,0
AMEX0100144,55,F,Post-Graduate,Divorced,$40K-$60K,Blue,7,5726.07,311,0.3416,300.89,5425.18,1508.94,188.62,8,0,0,2,0.9736,1.687,0.833,3,17.85,364655,0.4997,0.0846,0.0796,662.86,10,292,0,1,2009-10-12,0
AMEX0100145,25,M,Some College,Single,Less than $40K,Centurion,50,172393.37,552,0.4235,64900.36,107493.01,40472.17,749.48,54,0,0,3,1.5912,1.6798,0.8705,1,85.66,361333,0.2674,0.3985,0.1424,816.06,6,298,1,1,2014-05-01,0
AMEX0100146,56,M,Graduate,Single,Less than $40K,Gold,16,45257.53,790,0.0921,3617.17,41640.36,5074.28,267.07,19,2,1,1,1.5347,1.9182,0.3317,2,43.45,336399,0.4066,0.2354,0.0632,236.72,8,176,1,0,2018-07-31,0
AMEX0100147,53,M,Graduate,Single,$60K-$80K,Green,112,19934.68,721,0.4168,4780.11,15154.57,8245.35,49.08,168,0,1,2,1.8723,1.0031,0.6463,0,53.34,132596,0.1512,0.0203,0.1405,853.13,10,185,1,1,2017-03-19,0
AMEX0100148,76,M,Graduate,Single,$120K+,Blue,252,7360.23,420,0.3309,1982.44,5377.79,2457.8,32.34,76,0,1,2,1.3,1.994,0.7197,0,46.98,82674,0.1693,0.0028,0.2041,825.44,3,194,1,1,2016-10-06,1
AMEX0100149,73,M,Post-Graduate,Married,$120K+,Platinum,299,82887.7,655,0.3612,8158.02,74729.68,20984.61,108.73,193,3,3,2,1.9284,0.5748,0.898,0,68.94,419204,0.4767,0.3613,0.2141,818.15,8,24,1,1,2009-10-09,0
AMEX0100150,77,M,Post-Graduate,Single,$60K-$80K,Green,230,14645.91,560,0.055,481.58,14164.33,569.13,3.6,158,2,3,2,1.5039,1.7225,0.8218,3,58.16,219606,0.0506,0.2493,0.1068,788.91,4,318,0,0,2008-12-01,0
AMEX0100151,38,M,Graduate,Single,$40K-$60K,Platinum,151,77526.09,378,0.4654,31037.41,46488.68,37136.63,263.38,141,1,3,2,1.7082,1.0079,0.8356,1,75.21,25020,0.2303,0.1228,0.0105,323.15,7,11,0,1,2004-11-20,0
AMEX0100152,68,M,Graduate,Single,$80K-$120K,Blue,278,7480.25,558,0.2169,1352.59,6127.66,896.05,5.15,174,4,0,4,1.0288,1.584,0.6388,0,39.41,106833,0.0636,0.3659,0.1481,453.57,0,181,1,0,2015-12-02,1
AMEX0100153,55,M,Post-Graduate,Married,$60K-$80K,Centurion,240,72689.64,714,0.2734,6971.21,65718.43,11970.36,144.22,83,1,4,3,1.7027,1.1996,0.8013,0,66.06,128692,0.3624,0.2021,0.204,202.87,8,14,0,1,2025-04-09,1
AMEX0100154,64,F,Some College,Married,$40K-$60K,Green,156,5838.9,542,0.4859,306.43,5532.47,1903.18,13.69,139,0,1,3,0.8152,0.6745,0.805,0,54.92,141002,0.3193,0.0565,0.2762,93.63,10,198,1,1,2019-12-03,0
AMEX0100155,55,M,Some College,Married,$40K-$60K,Centurion,121,124477.31,536,0.3894,26785.02,97692.29,31574.82,1262.99,25,3,2,1,1.0501,0.6587,0.7712,3,82.26,206063,0.1771,0.1678,0.1172,665.83,4,289,1,1,2009-12-07,0
AMEX0100156,38,M,Post-Graduate,Married,Less than $40K,Blue,46,3804.83,635,0.1255,398.28,3406.55,638.09,5.23,122,0,0,4,0.7349,1.9621,0.5721,0,51.17,409824,0.4178,0.3846,0.2325,621.94,7,5,0,1,2016-11-15,0
AMEX0100157,47,M,Some College,Married,$80K-$120K,Gold,262,48747.15,436,0.1937,7501.72,41245.43,7495.26,312.3,24,2,2,2,0.5266,1.5548,0.8735,0,47.14,396448,0.2621,0.2683,0.0808,277.52,10,204,1,1,2008-09-29,1
AMEX0100158,76,M,Graduate,Married,Less than $40K,Green,120,19261.17,494,0.0722,568.91,18692.26,1402.76,8.61,163,0,2,1,0.7849,1.1911,0.6756,2,42.64,288480,0.1341,0.3997,0.0526,10.11,3,230,1,1,2019-05-19,0
AMEX0100159,61,M,Uneducated,Married,$60K-$80K,Platinum,297,85060.2,522,0.3382,18467.8,66592.4,15517.62,102.09,152,2,3,5,1.8348,1.4008,0.4729,1,67.97,166490,0.3169,0.0562,0.1329,561.44,9,135,1,1,2017-08-21,0
AMEX0100160,79,M,Post-Graduate,Single,$80K-$120K,Blue,259,4859.41,480,0.3681,450.08,4409.33,1250.62,16.03,78,1,1,4,1.6429,1.2577,0.8717,0,49.95,295305,0.4408,0.2061,0.2324,562.14,7,136,1,1,2014-12-31,0
AMEX0100161,42,F,Post-Graduate,Single,Less than $40K,Blue,197,7167.82,460,0.0658,168.02,6999.8,519.09,11.54,45,0,2,2,1.5278,1.9728,0.7462,1,38.87,460478,0.329,0.3296,0.1943,968.94,8,289,1,1,2014-07-12,0
AMEX0100162,32,F,Graduate,Married,$40K-$60K,Gold,218,16714.47,539,0.2032,1980.21,14734.26,4095.98,29.9,137,0,1,2,1.837,1.117,0.8947,5,25.1,496210,0.3416,0.0209,0.2349,845.51,9,158,1,1,2022-07-06,0
AMEX0100163,59,F,Post-Graduate,Married,$60K-$80K,Green,20,15142.36,704,0.4688,5969.72,9172.64,5114.2,85.24,60,4,3,2,0.592,1.5718,0.7521,0,29.54,121280,0.2609,0.2343,0.0025,761.01,8,92,0,1,2007-12-21,0
AMEX0100164,45,F,Some College,Married,$60K-$80K,Gold,7,26992.35,767,0.107,2196.41,24795.94,2225.87,18.7,119,1,2,4,1.9129,1.6093,0.8416,0,78.41,463598,0.3081,0.1932,0.1171,909.06,0,171,1,1,2016-08-14,0
AMEX0100165,77,F,Graduate,Single,$80K-$120K,Green,208,16728.99,322,0.3776,3312.18,13416.81,4419.72,42.5,104,1,1,3,0.6698,1.1095,0.9579,2,40.51,394803,0.2747,0.3719,0.2844,69.3,6,286,1,0,2013-10-18,0
AMEX0100166,58,M,Graduate,Divorced,$40K-$60K,Platinum,276,92394.77,437,0.1027,4204.88,88189.89,8710.55,104.95,83,0,1,1,0.9443,1.3584,0.642,2,86.24,197472,0.3232,0.3493,0.0125,830.64,7,207,1,0,2004-09-22,0
AMEX0100167,36,F,Post-Graduate,Single,$60K-$80K,Platinum,243,55066.16,341,0.6388,9646.2,45419.96,27562.29,158.4,174,0,1,3,1.0383,1.4151,0.7379,0,78.71,144338,0.3307,0.3613,0.0296,232.08,8,203,0,0,2023-06-08,0
AMEX0100168,68,F,Graduate,Married,$80K-$120K,Blue,131,8093.0,424,0.1401,985.56,7107.44,1104.47,38.09,29,0,0,2,0.7325,1.4967,0.5489,0,60.14,293257,0.4973,0.2717,0.0222,992.83,6,104,0,1,2002-12-07,0
AMEX0100169,76,M,Post-Graduate,Married,$120K+,Green,241,9206.83,586,0.2314,1253.96,7952.87,1764.56,252.08,7,0,4,3,0.7471,1.1447,0.9048,0,94.36,490812,0.2,0.3113,0.2824,861.88,7,230,1,0,2003-07-25,0
AMEX0100170,21,M,Some College,Unknown,$40K-$60K,Green,138,12902.26,398,0.4624,4530.67,8371.59,4054.84,69.91,58,0,0,3,1.7113,1.263,0.8353,2,57.98,91679,0.1068,0.2704,0.1215,931.54,2,52,0,1,2006-01-16,0
AMEX0100171,39,M,Some College,Unknown,$120K+,Gold,171,17043.33,453,0.6445,4893.94,12149.39,15470.58,151.67,102,3,0,2,1.4419,0.9128,0.8388,4,93.09,368449,0.1532,0.0609,0.0792,427.51,8,181,0,0,2018-06-01,0
AMEX0100172,58,M,Post-Graduate,Single,Less than $40K,Green,101,13034.9,681,0.4241,2589.73,10445.17,5401.22,27.84,194,3,3,2,0.6675,0.6731,0.9323,3,78.1,151779,0.401,0.3406,0.1449,416.07,10,138,1,1,2003-11-17,1
AMEX0100173,72,F,Graduate,Single,$80K-$120K,Gold,141,18956.33,735,0.4305,5054.11,13902.22,9972.24,131.21,76,4,2,2,0.7384,0.5802,0.733,2,35.86,7310,0.2832,0.3053,0.041,228.67,9,111,1,0,2010-09-06,0
AMEX0100174,72,M,Post-Graduate,Married,$40K-$60K,Green,8,10626.49,606,0.6213,5428.78,5197.71,7661.7,174.13,44,1,0,3,0.591,1.12,0.6095,2,52.11,79944,0.4213,0.1213,0.1288,470.71,3,175,1,1,2025-03-18,1
AMEX0100175,23,F,Post-Graduate,Married,$60K-$80K,Blue,107,8656.3,620,0.0723,238.14,8418.16,529.54,5.76,92,3,0,3,0.8731,0.5232,0.4552,0,59.57,470066,0.3963,0.2415,0.148,40.07,10,151,0,1,2022-11-13,1
AMEX0100176,40,M,Uneducated,Single,$80K-$120K,Centurion,145,138622.38,310,0.0848,3105.13,135517.25,11138.85,464.12,24,3,1,2,0.9092,1.1953,0.3384,0,39.32,432750,0.3005,0.0137,0.1493,154.84,4,327,1,1,2005-04-09,1
AMEX0100177,62,F,Graduate,Married,$60K-$80K,Blue,98,5017.07,493,0.1213,105.13,4911.94,764.37,14.99,51,1,0,2,0.9802,1.7575,0.8257,0,34.97,22228,0.2586,0.3632,0.2413,65.83,8,91,0,1,2008-01-13,0
AMEX0100178,42,F,High School,Single,$40K-$60K,Green,223,9240.01,329,0.3951,2194.11,7045.9,4513.23,64.47,70,3,2,2,1.3574,0.5696,0.667,0,90.74,147937,0.1352,0.3291,0.1555,461.81,5,356,1,0,2012-11-11,0
AMEX0100179,75,M,Graduate,Single,$80K-$120K,Gold,78,46436.07,598,0.1639,3659.65,42776.42,8772.31,56.6,155,1,1,2,1.9722,0.7021,0.9573,0,67.35,433297,0.2525,0.0706,0.2438,541.76,3,306,1,0,2018-07-09,0
AMEX0100180,67,M,Uneducated,Single,$60K-$80K,Blue,143,8202.34,771,0.2082,186.26,8016.08,2469.5,53.68,46,0,0,2,1.8426,1.9581,0.6318,0,17.92,114614,0.0823,0.3015,0.2904,779.55,0,355,1,0,2015-01-15,1
AMEX0100181,47,F,Some College,Divorced,$80K-$120K,Platinum,172,44896.38,694,0.6028,18303.03,26593.35,34794.76,248.53,140,0,3,2,0.9902,1.6173,0.8764,0,74.36,188992,0.303,0.2281,0.0161,140.5,8,296,1,1,2014-05-08,0
AMEX0100182,67,F,Post-Graduate,Single,Less than $40K,Platinum,61,37053.5,348,0.0575,1287.58,35765.92,1650.57,15.14,109,4,0,4,1.7495,0.9464,0.661,0,22.27,448400,0.3038,0.1611,0.0624,813.41,8,60,1,0,2008-09-04,0
AMEX0100183,52,M,Uneducated,Married,$40K-$60K,Platinum,165,28733.58,772,0.3615,5104.87,23628.71,7975.02,107.77,74,1,1,3,1.911,0.994,0.8215,2,69.76,359267,0.195,0.0778,0.2195,154.15,9,188,0,1,2019-10-16,0
AMEX0100184,28,M,High School,Single,$60K-$80K,Gold,131,34580.39,477,0.0566,741.57,33838.82,2250.57,16.8,134,0,3,2,0.9173,0.5924,0.4734,1,57.2,373561,0.1664,0.0285,0.0269,433.78,6,256,1,1,2006-05-02,0
AMEX0100185,72,F,High School,Married,Less than $40K,Blue,72,5427.82,350,0.2363,1039.28,4388.54,1008.41,45.84,22,1,0,2,0.5346,1.8451,0.7866,1,20.89,170646,0.0841,0.3334,0.0585,892.61,6,293,1,1,2008-09-02,0
AMEX0100186,23,F,Some College,Married,$40K-$60K,Blue,249,5262.22,443,0.4076,1412.49,3849.73,2826.75,17.67,160,0,4,2,1.0974,1.2458,0.5579,0,15.76,489028,0.4789,0.3535,0.28,858.74,8,150,1,1,2004-12-09,1
AMEX0100187,27,F,Some College,Married,$60K-$80K,Platinum,102,34381.67,496,0.133,3690.16,30691.51,6541.1,40.88,160,3,6,1,0.6693,1.4142,0.5405,0,96.31,469837,0.3947,0.2894,0.0822,845.97,6,111,0,0,2019-11-13,1
AMEX0100188,31,M,Graduate,Married,$40K-$60K,Platinum,90,29591.25,319,0.4318,5457.8,24133.45,12328.43,64.55,191,2,1,1,1.2618,1.2929,0.6762,1,73.39,364709,0.3666,0.0376,0.2854,622.32,8,79,0,0,2026-03-12,0
AMEX0100189,63,M,Post-Graduate,Married,Less than $40K,Gold,64,32545.8,307,0.414,11522.89,21022.91,16504.43,4126.11,4,4,0,5,0.8141,0.5177,0.5376,0,34.54,114310,0.3013,0.1183,0.2665,840.6,7,307,1,0,2006-04-17,0
AMEX0100190,47,F,Graduate,Single,$60K-$80K,Platinum,274,73795.49,791,0.3287,3220.33,70575.16,20025.77,364.1,55,6,2,1,0.9899,1.435,0.6079,0,33.87,47361,0.3895,0.008,0.2671,569.28,9,192,1,1,2002-08-15,0
AMEX0100191,61,M,Graduate,Married,$60K-$80K,Blue,259,4580.7,507,0.3274,359.47,4221.23,2073.87,45.08,46,1,1,3,1.624,1.947,0.6316,0,58.02,312768,0.2848,0.2953,0.0425,882.47,7,234,1,1,2024-10-25,0
AMEX0100192,40,M,Post-Graduate,Married,$40K-$60K,Centurion,82,54658.53,777,0.4332,6858.5,47800.03,25616.49,483.33,53,0,0,3,0.7132,1.4597,0.8143,1,86.95,343125,0.0706,0.0003,0.243,87.57,8,89,0,1,2023-01-31,1
AMEX0100193,68,M,Some College,Married,$60K-$80K,Gold,61,40311.42,719,0.4391,5270.66,35040.76,20704.28,345.07,60,5,2,3,0.5218,0.6214,0.7753,0,61.06,33205,0.3544,0.0996,0.0973,334.22,0,100,1,1,2016-02-25,1
AMEX0100194,22,F,Post-Graduate,Single,$120K+,Blue,203,5064.51,385,0.5577,2439.54,2624.97,4050.16,2025.08,2,0,0,4,1.5214,0.7799,0.8739,0,89.71,226022,0.0283,0.0414,0.1295,229.92,7,352,1,0,2012-12-15,0
AMEX0100195,38,F,Post-Graduate,Married,$80K-$120K,Green,231,10039.19,420,0.1719,221.95,9817.24,2005.1,10.55,190,0,4,4,1.2066,1.1167,0.8973,2,74.04,326824,0.1516,0.2792,0.2371,295.75,7,193,1,1,2021-11-22,0
AMEX0100196,63,M,Some College,Single,$60K-$80K,Green,112,10619.74,663,0.282,2310.06,8309.68,4313.0,32.19,134,4,1,2,1.4807,1.0806,0.6771,0,43.51,37743,0.2856,0.3302,0.0826,75.2,8,34,1,1,2008-09-18,0
AMEX0100197,35,F,Graduate,Single,$40K-$60K,Platinum,26,28310.92,542,0.1774,3739.35,24571.57,4584.97,25.05,183,1,0,1,0.8672,1.5209,0.938,0,42.85,185964,0.4887,0.0149,0.1335,113.14,6,206,1,0,2004-05-23,0
AMEX0100198,61,M,Uneducated,Married,$60K-$80K,Centurion,241,75709.75,762,0.3462,21071.94,54637.81,17045.11,243.5,70,0,4,2,0.6935,1.2027,0.684,0,36.47,269692,0.176,0.1643,0.0055,270.52,9,196,0,1,2022-12-23,1
AMEX0100199,40,F,Graduate,Married,$80K-$120K,Platinum,274,42131.94,813,0.3376,4749.49,37382.45,17356.78,114.19,152,2,0,4,1.3527,1.0456,0.5073,2,90.11,100854,0.1502,0.3213,0.0816,722.94,4,278,1,1,2011-04-01,0
AMEX0100200,72,M,Some College,Married,$80K-$120K,Platinum,167,73165.72,789,0.2901,6691.13,66474.59,21935.97,2437.33,9,0,1,4,1.8318,0.6534,0.7159,1,48.14,81214,0.4007,0.1591,0.1009,234.48,7,294,1,0,2008-11-14,0
AMEX0100201,79,M,High School,Married,$40K-$60K,Centurion,26,135599.69,653,0.4002,17690.99,117908.7,60210.78,325.46,185,1,1,2,0.9707,0.7128,0.742,4,42.03,282346,0.4037,0.3052,0.1158,954.4,10,114,1,0,2021-04-24,0
AMEX0100202,70,M,Post-Graduate,Single,$60K-$80K,Blue,19,8052.27,702,0.2138,334.59,7717.68,910.43,8.75,104,0,0,2,1.7583,0.5485,0.5061,2,69.32,411034,0.1439,0.0481,0.2111,644.86,6,112,1,0,2013-03-05,0
